date,clicks,repository_id
2019-02-09,1543,university_new_mexico
2019-02-10,1993,university_new_mexico
2019-02-11,2623,university_new_mexico
2019-02-12,2831,university_new_mexico
2019-02-13,2604,university_new_mexico
2019-02-14,2401,university_new_mexico
2019-02-15,2057,university_new_mexico
2019-02-16,1617,university_new_mexico
2019-02-17,2029,university_new_mexico
2019-02-18,2790,university_new_mexico
2019-02-19,2898,university_new_mexico
2019-02-20,2885,university_new_mexico
2019-02-21,2633,university_new_mexico
2019-02-22,2161,university_new_mexico
2019-02-23,1657,university_new_mexico
2019-02-24,2178,university_new_mexico
2019-02-25,2980,university_new_mexico
2019-02-26,2818,university_new_mexico
2019-02-27,2480,university_new_mexico
2019-02-28,2306,university_new_mexico
2019-03-01,1632,university_new_mexico
2019-03-02,1287,university_new_mexico
2019-03-03,1690,university_new_mexico
2019-03-04,2276,university_new_mexico
2019-03-05,2304,university_new_mexico
2019-03-06,2400,university_new_mexico
2019-03-07,2332,university_new_mexico
2019-03-08,1635,university_new_mexico
2019-03-09,1336,university_new_mexico
2019-03-10,1626,university_new_mexico
2019-03-11,2279,university_new_mexico
2019-03-12,2431,university_new_mexico
2019-03-13,2368,university_new_mexico
